Weir Name,Stream Name,Year,Obs Date,Obs Day (mm/dd),Weir Count Type,Species,Maturity,Count
Situk Lower,Situk RIver,2018,5/31/2018,31-May,Counted live,Sockeye,Adult,0
Situk Lower,Situk RIver,2018,6/1/2018,1-Jun,Counted live,Sockeye,Adult,0
Situk Lower,Situk RIver,2018,6/2/2018,2-Jun,Counted live,Sockeye,Adult,0
Situk Lower,Situk RIver,2018,6/3/2018,3-Jun,Counted live,Sockeye,Adult,2
Situk Lower,Situk RIver,2018,6/4/2018,4-Jun,Counted live,Sockeye,Adult,0
Situk Lower,Situk RIver,2018,6/5/2018,5-Jun,Counted live,Sockeye,Adult,0
Situk Lower,Situk RIver,2018,6/6/2018,6-Jun,Counted live,Sockeye,Adult,0
Situk Lower,Situk RIver,2018,6/7/2018,7-Jun,Counted live,Sockeye,Adult,0
Situk Lower,Situk RIver,2018,6/8/2018,8-Jun,Counted live,Sockeye,Adult,0
Situk Lower,Situk RIver,2018,6/9/2018,9-Jun,Counted live,Sockeye,Adult,2
Situk Lower,Situk RIver,2018,6/10/2018,10-Jun,Counted live,Sockeye,Adult,9
Situk Lower,Situk RIver,2018,6/11/2018,11-Jun,Counted live,Sockeye,Adult,1
Situk Lower,Situk RIver,2018,6/12/2018,12-Jun,Counted live,Sockeye,Adult,9
Situk Lower,Situk RIver,2018,6/13/2018,13-Jun,Counted live,Sockeye,Adult,3
Situk Lower,Situk RIver,2018,6/14/2018,14-Jun,Counted live,Sockeye,Adult,0
Situk Lower,Situk RIver,2018,6/15/2018,15-Jun,Counted live,Sockeye,Adult,6
Situk Lower,Situk RIver,2018,6/16/2018,16-Jun,Counted live,Sockeye,Adult,6
Situk Lower,Situk RIver,2018,6/17/2018,17-Jun,Counted live,Sockeye,Adult,12
Situk Lower,Situk RIver,2018,6/18/2018,18-Jun,Counted live,Sockeye,Adult,237
Situk Lower,Situk RIver,2018,6/19/2018,19-Jun,Counted live,Sockeye,Adult,138
Situk Lower,Situk RIver,2018,6/20/2018,20-Jun,Counted live,Sockeye,Adult,98
Situk Lower,Situk RIver,2018,6/21/2018,21-Jun,Counted live,Sockeye,Adult,35
Situk Lower,Situk RIver,2018,6/22/2018,22-Jun,Counted live,Sockeye,Adult,15
Situk Lower,Situk RIver,2018,6/23/2018,23-Jun,Counted live,Sockeye,Adult,0
Situk Lower,Situk RIver,2018,6/24/2018,24-Jun,Counted live,Sockeye,Adult,96
Situk Lower,Situk RIver,2018,6/25/2018,25-Jun,Counted live,Sockeye,Adult,724
Situk Lower,Situk RIver,2018,6/26/2018,26-Jun,Counted live,Sockeye,Adult,16
Situk Lower,Situk RIver,2018,6/27/2018,27-Jun,Counted live,Sockeye,Adult,268
Situk Lower,Situk RIver,2018,6/28/2018,28-Jun,Counted live,Sockeye,Adult,308
Situk Lower,Situk RIver,2018,6/29/2018,29-Jun,Counted live,Sockeye,Adult,81
Situk Lower,Situk RIver,2018,6/30/2018,30-Jun,Counted live,Sockeye,Adult,67
Situk Lower,Situk RIver,2018,7/1/2018,1-Jul,Counted live,Sockeye,Adult,177
Situk Lower,Situk RIver,2018,7/2/2018,2-Jul,Counted live,Sockeye,Adult,586
Situk Lower,Situk RIver,2018,7/3/2018,3-Jul,Counted live,Sockeye,Adult,682
Situk Lower,Situk RIver,2018,7/4/2018,4-Jul,Counted live,Sockeye,Adult,1272
Situk Lower,Situk RIver,2018,7/5/2018,5-Jul,Counted live,Sockeye,Adult,73
Situk Lower,Situk RIver,2018,7/6/2018,6-Jul,Counted live,Sockeye,Adult,99
Situk Lower,Situk RIver,2018,7/7/2018,7-Jul,Counted live,Sockeye,Adult,7
Situk Lower,Situk RIver,2018,7/8/2018,8-Jul,Counted live,Sockeye,Adult,1
Situk Lower,Situk RIver,2018,7/9/2018,9-Jul,Counted live,Sockeye,Adult,233
Situk Lower,Situk RIver,2018,7/10/2018,10-Jul,Counted live,Sockeye,Adult,4225
Situk Lower,Situk RIver,2018,7/11/2018,11-Jul,Calculated value,Sockeye,Adult,1384
Situk Lower,Situk RIver,2018,7/12/2018,12-Jul,Counted live,Sockeye,Adult,702
Situk Lower,Situk RIver,2018,7/13/2018,13-Jul,Counted live,Sockeye,Adult,373
Situk Lower,Situk RIver,2018,7/14/2018,14-Jul,Counted live,Sockeye,Adult,254
Situk Lower,Situk RIver,2018,7/15/2018,15-Jul,Counted live,Sockeye,Adult,2212
Situk Lower,Situk RIver,2018,7/16/2018,16-Jul,Counted live,Sockeye,Adult,1531
Situk Lower,Situk RIver,2018,7/17/2018,17-Jul,Counted live,Sockeye,Adult,197
Situk Lower,Situk RIver,2018,7/18/2018,18-Jul,Counted live,Sockeye,Adult,175
Situk Lower,Situk RIver,2018,7/19/2018,19-Jul,Counted live,Sockeye,Adult,477
Situk Lower,Situk RIver,2018,7/20/2018,20-Jul,Counted live,Sockeye,Adult,352
Situk Lower,Situk RIver,2018,7/21/2018,21-Jul,Counted live,Sockeye,Adult,2207
Situk Lower,Situk RIver,2018,7/22/2018,22-Jul,Counted live,Sockeye,Adult,68
Situk Lower,Situk RIver,2018,7/23/2018,23-Jul,Counted live,Sockeye,Adult,225
Situk Lower,Situk RIver,2018,7/24/2018,24-Jul,Counted live,Sockeye,Adult,309
Situk Lower,Situk RIver,2018,7/25/2018,25-Jul,Counted live,Sockeye,Adult,733
Situk Lower,Situk RIver,2018,7/26/2018,26-Jul,Counted live,Sockeye,Adult,644
Situk Lower,Situk RIver,2018,7/27/2018,27-Jul,Counted live,Sockeye,Adult,569
Situk Lower,Situk RIver,2018,7/28/2018,28-Jul,Counted live,Sockeye,Adult,1627
Situk Lower,Situk RIver,2018,7/29/2018,29-Jul,Counted live,Sockeye,Adult,490
Situk Lower,Situk RIver,2018,7/30/2018,30-Jul,Counted live,Sockeye,Adult,642
Situk Lower,Situk RIver,2018,7/31/2018,31-Jul,Counted live,Sockeye,Adult,623
Situk Lower,Situk RIver,2018,8/1/2018,1-Aug,Counted live,Sockeye,Adult,432
Situk Lower,Situk RIver,2018,8/2/2018,2-Aug,Counted live,Sockeye,Adult,48
Situk Lower,Situk RIver,2018,8/3/2018,3-Aug,Counted live,Sockeye,Adult,113
Situk Lower,Situk RIver,2018,8/4/2018,4-Aug,Counted live,Sockeye,Adult,125
Situk Lower,Situk RIver,2018,8/5/2018,5-Aug,Counted live,Sockeye,Adult,213
Situk Lower,Situk RIver,2018,8/6/2018,6-Aug,Counted live,Sockeye,Adult,436
Situk Lower,Situk RIver,2018,8/7/2018,7-Aug,Counted live,Sockeye,Adult,54
Situk Lower,Situk RIver,2019,6/1/2019,1-Jun,Counted live,Sockeye,Adult,1
Situk Lower,Situk RIver,2019,6/2/2019,2-Jun,Counted live,Sockeye,Adult,6
Situk Lower,Situk RIver,2019,6/3/2019,3-Jun,Counted live,Sockeye,Adult,0
Situk Lower,Situk RIver,2019,6/4/2019,4-Jun,Counted live,Sockeye,Adult,3
Situk Lower,Situk RIver,2019,6/5/2019,5-Jun,Counted live,Sockeye,Adult,1
Situk Lower,Situk RIver,2019,6/6/2019,6-Jun,Counted live,Sockeye,Adult,8
Situk Lower,Situk RIver,2019,6/7/2019,7-Jun,Counted live,Sockeye,Adult,1094
Situk Lower,Situk RIver,2019,6/8/2019,8-Jun,Counted live,Sockeye,Adult,2
Situk Lower,Situk RIver,2019,6/9/2019,9-Jun,Counted live,Sockeye,Adult,3
Situk Lower,Situk RIver,2019,6/10/2019,10-Jun,Counted live,Sockeye,Adult,637
Situk Lower,Situk RIver,2019,6/11/2019,11-Jun,Counted live,Sockeye,Adult,0
Situk Lower,Situk RIver,2019,6/12/2019,12-Jun,Counted live,Sockeye,Adult,518
Situk Lower,Situk RIver,2019,6/13/2019,13-Jun,Counted live,Sockeye,Adult,22
Situk Lower,Situk RIver,2019,6/14/2019,14-Jun,Counted live,Sockeye,Adult,7
Situk Lower,Situk RIver,2019,6/15/2019,15-Jun,Counted live,Sockeye,Adult,3
Situk Lower,Situk RIver,2019,6/16/2019,16-Jun,Counted live,Sockeye,Adult,54
Situk Lower,Situk RIver,2019,6/17/2019,17-Jun,Counted live,Sockeye,Adult,1019
Situk Lower,Situk RIver,2019,6/18/2019,18-Jun,Counted live,Sockeye,Adult,14
Situk Lower,Situk RIver,2019,6/19/2019,19-Jun,Counted live,Sockeye,Adult,677
Situk Lower,Situk RIver,2019,6/20/2019,20-Jun,Counted live,Sockeye,Adult,62
Situk Lower,Situk RIver,2019,6/21/2019,21-Jun,Counted live,Sockeye,Adult,16
Situk Lower,Situk RIver,2019,6/22/2019,22-Jun,Counted live,Sockeye,Adult,376
Situk Lower,Situk RIver,2019,6/23/2019,23-Jun,Counted live,Sockeye,Adult,1541
Situk Lower,Situk RIver,2019,6/24/2019,24-Jun,Counted live,Sockeye,Adult,408
Situk Lower,Situk RIver,2019,6/25/2019,25-Jun,Counted live,Sockeye,Adult,438
Situk Lower,Situk RIver,2019,6/26/2019,26-Jun,Counted live,Sockeye,Adult,1023
Situk Lower,Situk RIver,2019,6/27/2019,27-Jun,Counted live,Sockeye,Adult,459
Situk Lower,Situk RIver,2019,6/28/2019,28-Jun,Counted live,Sockeye,Adult,993
Situk Lower,Situk RIver,2019,6/29/2019,29-Jun,Counted live,Sockeye,Adult,464
Situk Lower,Situk RIver,2019,6/30/2019,30-Jun,Counted live,Sockeye,Adult,1551
Situk Lower,Situk RIver,2019,7/1/2019,1-Jul,Counted live,Sockeye,Adult,1188
Situk Lower,Situk RIver,2019,7/2/2019,2-Jul,Counted live,Sockeye,Adult,271
Situk Lower,Situk RIver,2019,7/3/2019,3-Jul,Counted live,Sockeye,Adult,1208
Situk Lower,Situk RIver,2019,7/4/2019,4-Jul,Counted live,Sockeye,Adult,2241
Situk Lower,Situk RIver,2019,7/5/2019,5-Jul,Counted live,Sockeye,Adult,1754
Situk Lower,Situk RIver,2019,7/6/2019,6-Jul,Counted live,Sockeye,Adult,1015
Situk Lower,Situk RIver,2019,7/7/2019,7-Jul,Counted live,Sockeye,Adult,2063
Situk Lower,Situk RIver,2019,7/8/2019,8-Jul,Counted live,Sockeye,Adult,1766
Situk Lower,Situk RIver,2019,7/9/2019,9-Jul,Counted live,Sockeye,Adult,430
Situk Lower,Situk RIver,2019,7/10/2019,10-Jul,Counted live,Sockeye,Adult,305
Situk Lower,Situk RIver,2019,7/11/2019,11-Jul,Counted live,Sockeye,Adult,1680
Situk Lower,Situk RIver,2019,7/12/2019,12-Jul,Counted live,Sockeye,Adult,865
Situk Lower,Situk RIver,2019,7/13/2019,13-Jul,Counted live,Sockeye,Adult,1121
Situk Lower,Situk RIver,2019,7/14/2019,14-Jul,Counted live,Sockeye,Adult,1429
Situk Lower,Situk RIver,2019,7/15/2019,15-Jul,Counted live,Sockeye,Adult,877
Situk Lower,Situk RIver,2019,7/16/2019,16-Jul,Counted live,Sockeye,Adult,4905
Situk Lower,Situk RIver,2019,7/17/2019,17-Jul,Counted live,Sockeye,Adult,1550
Situk Lower,Situk RIver,2019,7/18/2019,18-Jul,Counted live,Sockeye,Adult,2798
Situk Lower,Situk RIver,2019,7/19/2019,19-Jul,Counted live,Sockeye,Adult,2503
Situk Lower,Situk RIver,2019,7/20/2019,20-Jul,Counted live,Sockeye,Adult,21
Situk Lower,Situk RIver,2019,7/21/2019,21-Jul,Counted live,Sockeye,Adult,1360
Situk Lower,Situk RIver,2019,7/22/2019,22-Jul,Counted live,Sockeye,Adult,4979
Situk Lower,Situk RIver,2019,7/23/2019,23-Jul,Counted live,Sockeye,Adult,2472
Situk Lower,Situk RIver,2019,7/24/2019,24-Jul,Counted live,Sockeye,Adult,755
Situk Lower,Situk RIver,2019,7/25/2019,25-Jul,Counted live,Sockeye,Adult,987
Situk Lower,Situk RIver,2019,7/26/2019,26-Jul,Counted live,Sockeye,Adult,1588
Situk Lower,Situk RIver,2019,7/27/2019,27-Jul,Counted live,Sockeye,Adult,1090
Situk Lower,Situk RIver,2019,7/28/2019,28-Jul,Counted live,Sockeye,Adult,1549
Situk Lower,Situk RIver,2019,7/29/2019,29-Jul,Calculated value,Sockeye,Adult,1063
Situk Lower,Situk RIver,2019,7/30/2019,30-Jul,Calculated value,Sockeye,Adult,807
Situk Lower,Situk RIver,2019,7/31/2019,31-Jul,Counted live,Sockeye,Adult,226
Situk Lower,Situk RIver,2019,8/1/2019,1-Aug,Counted live,Sockeye,Adult,876
Situk Lower,Situk RIver,2019,8/2/2019,2-Aug,Counted live,Sockeye,Adult,1695
Situk Lower,Situk RIver,2019,8/3/2019,3-Aug,Counted live,Sockeye,Adult,321
Situk Lower,Situk RIver,2019,8/4/2019,4-Aug,Counted live,Sockeye,Adult,1372
Situk Lower,Situk RIver,2019,8/5/2019,5-Aug,Counted live,Sockeye,Adult,1461
